codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
2661001005000200049	ANTIOQUIA	Envigado	005		00049		Origen: 161	6.161160709670454	-75.5907381099233
2661001004001500052	ANTIOQUIA	Envigado	004		00052		Origen: 162	6.159137298380715	-75.5852513036203
2661001019001900033	ANTIOQUIA	Envigado	019		00033		Origen: 163	6.169790664118336	-75.57711723154937
2661001019001800038	ANTIOQUIA	Envigado	019		00038		Origen: 164	6.170917433540993	-75.57863420496003
2661001019001800039	ANTIOQUIA	Envigado	019		00039		Origen: 165	6.170919653042744	-75.57871155284624
2661001026000300003	ANTIOQUIA	Envigado	026		00003		Origen: 166	6.171448027743592	-75.58203750684754
2661001006002200005	ANTIOQUIA	Envigado	006		00005		Origen: 167	6.158715679064775	-75.59272689664785
2661001006002200004	ANTIOQUIA	Envigado	006		00004		Origen: 168	6.158653905733516	-75.59264097693996
2661001006002200003	ANTIOQUIA	Envigado	006		00003		Origen: 169	6.158586412336111	-75.59261427217062
2661001006002200002	ANTIOQUIA	Envigado	006		00002		Origen: 170	6.158546803479533	-75.59257625852261
2661001006002200001	ANTIOQUIA	Envigado	006		00001		Origen: 171	6.158435633461436	-75.59257169614183
2661001006002300014	ANTIOQUIA	Envigado	006		00014		Origen: 172	6.159193534276433	-75.59243017878953
2661001006002300013	ANTIOQUIA	Envigado	006		00013		Origen: 173	6.159244040543809	-75.59245442255796
2661001006002300012	ANTIOQUIA	Envigado	006		00012		Origen: 174	6.159319096552118	-75.59249033790297
2661001006002300011	ANTIOQUIA	Envigado	006		00011		Origen: 175	6.159225367257728	-75.59254662716721
2661001006002300009	ANTIOQUIA	Envigado	006		00009		Origen: 176	6.1591718618547935	-75.59264595969634
2661001006002300008	ANTIOQUIA	Envigado	006		00008		Origen: 177	6.1591311917935	-75.59268589859718
2661001006002300007	ANTIOQUIA	Envigado	006		00007		Origen: 178	6.159107257752915	-75.59273325598151
2661001006002300018	ANTIOQUIA	Envigado	006		00018		Origen: 179	6.159036043795979	-75.59250641025571
2661001006002300019	ANTIOQUIA	Envigado	006		00019		Origen: 180	6.1590166793045835	-75.59255841158758
2661001006002300020	ANTIOQUIA	Envigado	006		00020		Origen: 181	6.158987506346645	-75.59260098766745
2661001006002300021	ANTIOQUIA	Envigado	006		00021		Origen: 182	6.158956988831255	-75.59265415325756
2661001006002300022	ANTIOQUIA	Envigado	006		00022		Origen: 183	6.1589296002980545	-75.5927049108415
2661001006002300003	ANTIOQUIA	Envigado	006		00003		Origen: 184	6.158979895083955	-75.59283143050995
2661001006002300002	ANTIOQUIA	Envigado	006		00002		Origen: 185	6.15892189644416	-75.59279719075309
2661001011001500011	ANTIOQUIA	Envigado	011		00011		Origen: 186	6.160372103439332	-75.59374600312277
2661001035000100092	ANTIOQUIA	Envigado	035		00092		Origen: 187	6.1767909547848605	-75.57865795950106
2661001035000100154	ANTIOQUIA	Envigado	035		00154		Origen: 188	6.177495988918915	-75.57861171285785
2661001031000100065	ANTIOQUIA	Envigado	031		00065		Origen: 189	6.17346149331961	-75.57294050140158
2661001033001500002	ANTIOQUIA	Envigado	033		00002		Origen: 190	6.174780303850191	-75.56674478303651
2661001033001500004	ANTIOQUIA	Envigado	033		00004		Origen: 191	6.1748025921887	-75.56650626065485
2661001037000500005	ANTIOQUIA	Envigado	037		00005		Origen: 192	6.1785812023781155	-75.58861416178111
2661001020001200002	ANTIOQUIA	Envigado	020		00002		Origen: 193	6.1694539805708875	-75.58304287328032
2661001034000300035	ANTIOQUIA	Envigado	034		00035		Origen: 194	6.177458198415327	-75.57652487653688
2661001034000300041	ANTIOQUIA	Envigado	034		00041		Origen: 195	6.1760506537345075	-75.57741175651675
2661001034000300032	ANTIOQUIA	Envigado	034		00032		Origen: 196	6.176336928933302	-75.57631183268701
2661001003001200051	ANTIOQUIA	Envigado	003		00051		Origen: 197	6.156232062151412	-75.58123004303017
2661001035000100159	ANTIOQUIA	Envigado	035		00159		Origen: 198	6.176033653124217	-75.5778135967922
2661001025001300038	ANTIOQUIA	Envigado	025		00038		Origen: 199	6.176867409907893	-75.58702745210164
2661001025001300035	ANTIOQUIA	Envigado	025		00035		Origen: 200	6.177419593252383	-75.58771693829728
2661001011001700022	ANTIOQUIA	Envigado	011		00022		Origen: 201	6.1595498146030625	-75.59460479305918
